Store No,Store Name,Address,formatted_address_google,location_lat,location_lng,Coordinate
310,FamilyMart Caltex Batu Maung,"Jalan Batu Maung, Diamond Valley Industrial Park, 11960 Batu Maung, Pulau Pinang.","Jalan Batu Maung, Diamond Valley Industrial Park, 11960 Batu Maung, Pulau Pinang, Malaysia",5.2816041,100.2740149,"5.2816041, 100.2740149"
311,FamilyMart Kulim,"Plot 55 & 56 (Ground Floor), Landmark City Commercial Centre, Kulim, Kedah.","No 82&83 (Ground Floor, Landmark City Commercial Centre, Kampung Keladi, 09000 Kulim, Kedah, Malaysia",5.3836313,100.5465414,"5.3836313, 100.5465414"
312,FamilyMart Sungai Siput,"No.2 & 3 ( Ground Floor ), Persiaran Persona 1 Medan Persona, 31100 Sungai Siput, Perak.","No.2 & 3 ( Ground Floor, Persiaran Persona 1, Medan Persona, 31100 Sungai Siput, Perak, Malaysia",4.8163852,101.0783916,"4.8163852, 101.0783916"
313,FamilyMart Raub,"No. 23A, Ground Floor, Pusat Perniagaan, 27600 Raub District, Pahang.","No. 23A, Ground Floor, Pusat Perniagaan, 27600 Raub, Pahang, Malaysia",3.7903901,101.856202,"3.7903901, 101.856202"
314,FamilyMart Parit Buntar,"Unit G-6 & G-7, Kompleks Perniagaan Parit Buntar, No. 199, Jalan Taiping, 34200 Parit Buntar, Perak Darul Ridzuan.","Unit G-6 & G-7, Kompleks Perniagaan, 199, Jalan Taiping, 34200 Parit Buntar, Perak, Malaysia",5.1274526,100.4894328,"5.1274526, 100.4894328"
315,FamilyMart The Core,"No. 3, Jalan Teknologi 3/6B, Taman Sains Selangor, Sek 3, Kota Damansara, 47810 Petaling Jaya, Selangor.","3, Jalan Teknologi 3/6B, Taman Sains Selangor 1, 47810 Petaling Jaya, Selangor, Malaysia",3.1570698,101.5707966,"3.1570698, 101.5707966"
316,FamilyMart TTDI Grove,"No. 70-1, Jalan TTDI Grove 1/1, Taman TTDI Grove, 43000 Kajang, Selangor.","No. 70, 1, Jalan TTDI Grove 1/1, 43000 Kajang, Selangor, Malaysia",2.9962582,101.8139927,"2.9962582, 101.8139927"
317,FamilyMart Caltex Ulu Yam,"A portion of PT 545, Kampung Batu 30, Mukim Hulu Yam, Daerah Hulu Selangor, Selangor Darul Ehsan.","Part of Caltex Ulu Yam, PT 545, Mukim, Kampung Batu 30, 44300 Batang Kali, Selangor, Malaysia",3.439029,101.6316941,"3.439029, 101.6316941"
318,FamilyMart Caltex S2 Heights,"PT 27159, Jalan Rimbun Indah 2, S2 Heights, 70300 Seremban, Negeri Sembilan","PT 27159, Jalan Rimbun Indah 2, S2 Heights, 70300 Seremban, Negeri Sembilan, Malaysia",2.7118028,101.8891042,"2.7118028, 101.8891042"
319,FamilyMart Caltex Dengkil Bypass,"PT 3353, KM48.7, Jalan Pintasan Dengkil-Putrajaya (FT29) Arah Utara, 43800 Dengkil, Selangor Darul Ehsan.","PT 3353, KM48.7, Jalan Pintasan Dengkil-Putrajaya, FT29) Arah Utara, 43800 Dengkil, Selangor, Malaysia",2.8692263,101.6851197,"2.8692263, 101.6851197"
321,FamilyMart Seri Botani,"No.2, Jalan Lapangan Siber 10, Bandar Cyber, 31350 Ipoh, Perak.","2, Jalan Lapangan Siber 10, Bandar Cyber, 31350 Ipoh, Perak, Malaysia",4.5434794,101.1099572,"4.5434794, 101.1099572"
322,FamilyMart Batu Gajah,"No.11-G (Ground floor), Jalan Kemajuan, 31000 Batu Gajah, Perak.","11, Jalan Kemajuan, Kampung Sungai Terap, 31000 Batu Gajah, Perak, Malaysia",4.4726131,101.0415457,"4.4726131, 101.0415457"
323,FamilyMart Eco Borealis,"31-G & 33-G, Jalan Borealis 3, Pusat Komersial Borealis, 14100 Bandar Cassia, Pulau Pinang. ","31-G & 33-G, Jalan Borealis 3, Lebuhraya Bandar Cassia, Pusat Komersial Borealis, 14110 Simpang Ampat, Penang, Malaysia",5.2364748,100.4432475,"5.2364748, 100.4432475"
324,FamilyMart Bandar Tasik Puteri,"No. 106G, Jalan 7A/2, Medan Puteri, Bandar Tasik Puteri, 48020 Rawang, Selangor.","Medan Puteri, 106G, Jalan 7a/2, Bandar Tasik Puteri, 48020 Rawang, Selangor, Malaysia",3.2832006,101.4734552,"3.2832006, 101.4734552"
325,FamilyMart Seri Iskandar,"No. 2 & 3 (Ground Floor), Persiaran SIBC 2, Seri Iskandar Business Centre, 32610, Seri Iskandar, Perak. ","No. 2 & 3 (Ground Floor, Persiaran SIBC 2, Business Centre, 32610 Seri Iskandar, Perak, Malaysia",4.3583297,100.9670962,"4.3583297, 100.9670962"
326,FamilyMart Subang Bestari,"1-G, Jalan Nova U5/N, Subang Bestari Sek U5, 40150 Shah Alam, Selangor.","1-G, Jalan Nova U5/N, Subang Bestari Sek U5, Subang Bestari Sek, U5 Shah Alam, 40150 Shah Alam, Selangor, Malaysia",3.1789571,101.5477976,"3.1789571, 101.5477976"
327,FamilyMart Bentong Prima,"P65-G, Jalan Prima 1, Pusat Komersial Bentong Prima, 28700 Bentong, Pahang.","P65-G, Jalan Prima 1, Pusat Komersial Bentong Prima, 28700 Bentong, Pahang, Malaysia",3.5148148,101.9136332,"3.5148148, 101.9136332"
329,FamilyMart melati utama,"37G, Jalan Taman Melati Utama 4, Taman Melati Utama, 53100 Wilayah Persekutuan Kuala Lumpur.","Melati Utama, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.223253,101.7278651,"3.223253, 101.7278651"
330,FamilyMart Kuala Lipis,"No. 3 & 4, Jalan Pusat Perniagaan Barry, Pusat Perniagaan Barry @ Kuala Lipis, 27200 Lipis, Pahang Darul Makmur.","Jalan Barry, 27200 Kuala Lipis, Pahang, Malaysia",4.1894347,102.0497573,"4.1894347, 102.0497573"
331,FamilyMart Taman Yayasan,"No 15, Jalan PKY 1, Pusat Komersial Yayasan, 85000 Segamat.","15, Jalan PKY 1, Pusat Komersial Yayasan, 85000 Segamat, Johor, Malaysia",2.5476893,102.793637,"2.5476893, 102.793637"
332,FamilyMart Simpang Renggam,"13, Jalan Kijang, Taman Mohd Yassin, 86200 Simpang Renggam.","13, Jln Kijang, Taman Rekamas, 86200 Simpang Renggam, Johor, Malaysia",1.8225591,103.3143259,"1.8225591, 103.3143259"
333,FamilyMart Mantin,"No. 15 & 16, Jalan Surian 11, Taman Surian, 71700 Mantin, Negeri Sembilan","15 & 16, Jalan Surian 11, Taman Surian, 71700 Mantin, Negeri Sembilan, Malaysia",2.8355965,101.8675429,"2.8355965, 101.8675429"
334,FamilyMart Southville,"Savanna Lifestyle Retail, Jalan BBLS 2 Bandar Baru Lembah Selatan Bandar Baru, Lembah Selatan, 43800 Dengkil, Selangor.","Savanna Lifestyle Retail Jalan BBLS 2 Bandar Baru, Lembah Selatan, Bandar Baru, Lembah Selatan, 43800 Dengkil, Selangor, Malaysia",2.903016,101.7622927,"2.903016, 101.7622927"
335,FamilyMart Caltex Teluk Air Tawar,"Jalan Teluk Air Tawar, Teluk Air Tawar, 13050 Butterworth, Pulau Pinang.","Jalan Teluk Air Tawar, Telok Air Tawar, 13050 Butterworth, Pulau Pinang, Malaysia",5.4792454,100.3839225,"5.4792454, 100.3839225"
336,FamilyMart Bandar Baru Kampar,"No.2222 (Ground Floor), Jalan Batu Karang, Taman Bandar Baru, 31900 Kampar, Perak.","No.2222 (Ground Floor, Jalan Batu Karang, Taman Bandar Baru, 31900 Kampar, Perak, Malaysia",4.3265718,101.146038,"4.3265718, 101.146038"
337,FamilyMart Sikamat,"No. 9 (Ground Floor), Jalan Seri Pandan 1 Taman Seri Pandan, Kampung Sikamat Lama, 70400, N9","No. 9 (Ground Floor), Jalan Seri Pandan 1, Taman, Persiaran Seri Pandan, Kampung Sikamat Lama, 70400 Sikamat, Negeri Sembilan, Malaysia",2.7476686,101.971619,"2.7476686, 101.971619"
338,FamilyMart Caltex Jalan Pudu,"Jalan Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","Jln Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1371042,101.7113371,"3.1371042, 101.7113371"
339,FamilyMart Bandar Baru Sungai Buloh,"No. 374, Jalan 1a/3, Bandar Baru Sungai Buloh, 47000 Sungai Buloh, Selangor.","Jalan 1a/3, Bandar Baru Sungai Buloh, 47000 Sungai Buloh, Selangor, Malaysia",3.2117519,101.5642573,"3.2117519, 101.5642573"
340,FamilyMart Pusat Perniagaan Putra Raub,"No. 111, Lorong Putra Raub 2, Pusat Perniagaan Putra Raub, 27600 Raub, Pahang.","No. 111, Lorong Putra Raub 2, Pusat Perniagaan Putra, 27600 Raub, Pahang, Malaysia",3.8071358,101.854473,"3.8071358, 101.854473"
341,FamilyMart Klebang Restu,"Laluan Klebang Restu 2, Medan Klebang Restu, 31200 Chemor, Perak","64, Laluan Klebang Restu 2, Medan Klebang Restu, 31200 Chemor, Perak, Malaysia",4.6820626,101.1215785,"4.6820626, 101.1215785"
342,FamilyMart Tapah,"103, Jalan Baldwin 3, Pusat Perniagaan Baldwin, 35000 Tapah, Perak","103, Jalan Baldwin 3, Pusat Perniagaan Baldwin, 35000 Tapah, Perak, Malaysia",4.1958388,101.2632779,"4.1958388, 101.2632779"
343,FamilyMart Ferringhi Walk,"72C-G-2 & 72C-G-3, Jalan Batu Ferringhi, 11100 Batu Ferringhi, Pulau Pinang.","72C-G-2 & 72C-G-3, Jalan Batu Ferringhi, 11100 Batu Ferringhi, Pulau Pinang, Malaysia",5.4743592,100.2483069,"5.4743592, 100.2483069"
344,FamilyMart Temu Shop Elmina,"No.71 (GF), Jalan Eserina Y U16/Y, Elmina East, 40160 Shah Alam, Selangor.","No.71 (GF), Jalan Eserina Y U16/Y, Elmina East, 40160 Shah Alam, Selangor, Malaysia",3.1849626,101.5266572,"3.1849626, 101.5266572"
345,FamilyMart Pinggiran Batu Caves,"41-G Pinggiran Batu Caves, Jalan TPI 1/5, 68100 Batu Caves, Selangor?","41G, Jalan PGN 1A/1, Taman Pinggiran, 68100 Batu Caves, Selangor, Malaysia",3.2505885,101.6924844,"3.2505885, 101.6924844"
346,FamilyMart Putra Heights,"No. 19, Jalan Putra Mahkota 7/6c, Putra Heights, 47650 Subang Jaya, Selangor","19, Jalan Putra Mahkota 7/6c, Pusat Bandar Putra Point, 47650 Subang Jaya, Selangor, Malaysia",2.9963773,101.57355,"2.9963773, 101.57355"
347,FamilyMart Dagang Avenue,"No. G-16, Dagang Avenue, Jalan Dagang B/3A, Taman Dagang, 68000 Ampang, Selangor.","No G-16 Dagang Avenue, Jalan Dagang B/3a, Taman Dagang, 68000 Ampang Jaya, Selangor, Malaysia",3.1488657,101.754536,"3.1488657, 101.754536"
348,FamilyMart Pusat Bandar Putra Nilai,"Ground Floor, PT 12167, Jalan BBN 1/1F, Putra Nilai, 71800 Nilai, Negeri Sembilan","Ground Floor, PT 12167, Jalan BBN 1/1F, Putra Nilai, Putra Point, 71800 Nilai, Negeri Sembilan, Malaysia",2.814084,101.797268,"2.814084, 101.797268"
349,FamilyMart Hillpark Residence,"No. 6-G, Jalan 1/2, Hillpark Residence, Bandar Teknologi, 43500 Semenyih, Selangor","JueMal BTK, 6-G, Jalan 1/2, Bandar Teknologi Kajang, 43500 Semenyih, Selangor, Malaysia",2.970765,101.827002,"2.970765, 101.827002"
351,FamilyMart Bukit Rambai,"No. 33, Jalan Rambai Jaya 29, Taman Rambai Jaya, 75260 Melaka.","33, Jalan Rambai Jaya 29, Taman Rambai Jaya, 75250 Melaka, Malaysia",2.2639725,102.1886075,"2.2639725, 102.1886075"
352,FamilyMart Kelapa Sawit Taman Impiana Jalan Impiana 1 Kelapa Sawit Kulai Johor,"No. 23(GF), Jalan Impiana 1, Taman Impiana, Kelapa Sawit, 81030 Kulai, Johor","Taman Impiana, No. 9(GF, Jln Impiana 1, Kelapa Sawit, 81030 Kulai, Johor, Malaysia",1.6756703,103.5312147,"1.6756703, 103.5312147"
353,FamilyMart Alma,"No. 1 (Ground & Mezzanine), Persiaran Seri Impian, Pusat Perniagaan Mahkota Impian, 14000 Bukit Mertajam, Pulau Pinang.","1, Persiaran Seri Impian, Pusat Perniagaan Mahkota Impian, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.3182091,100.4768709,"5.3182091, 100.4768709"
354,FamilyMart Bandar Kinrara,"No. 53-G , Jalan BK 5A/2, Bandar Kinrara, 47180 Puchong, Selangor","53-G, Jalan BK 5a/2, Bandar Kinrara, 47180 Puchong, Selangor, Malaysia",3.0465138,101.6457375,"3.0465138, 101.6457375"
355,FamilyMart Petron Medan Sejahtera,"Stesen Minyak Petron, PT 50174 (Lot Lama 44434), Jalan Sitiawan-Lumut, 32000 Sitiawan, Perak","Stesen Minyak Petron, PT 50174 (Lot Lama 44434 Jalan Sitiawan, 32000 Sitiawan, Perak, Malaysia",4.2112233,100.6821405,"4.2112233, 100.6821405"
356,FamilyMart Desa Petaling,"39-G, Jalan 1/125D, Desa Petaling, 57100 Kuala Lumpur.","39-G, Jln 1/125d, Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.083052,101.7045683,"3.083052, 101.7045683"
357,FamilyMart Taman Sejati,"No. 3A & 5 (Ground Floor), Jalan Permatang Gedong, Taman Sejati Indah, 08000 Sungai Petani, Kedah Darul Aman","No.5, Ground Floor Gedung, Jalan Permatang Gedong, Taman Sejati Indah, 08000 Sungai Petani, Kedah, Malaysia",5.6135673,100.4826807,"5.6135673, 100.4826807"
358,FamilyMart Bangi Seksyen 7,"No.43 Jalan 7/7C, Seksyen 7, 43650 Bandar Baru Bangi, Selangor.","43, Jalan 7/7c, Seksyen 7, 43650 Bandar Baru Bangi, Selangor, Malaysia",2.9699452,101.774515,"2.9699452, 101.774515"
359,FamilyMart Puchong Permai,"No. 11G, Jalan Puchong Permai 2, Taman Puchong Permai, , 47100 Puchong, Selangor","11G, Jalan Puchong Permai 2, Taman Puchong Permai, 47100 Puchong, Selangor, Malaysia",3.00864,101.5995782,"3.00864, 101.5995782"
360,FamilyMart Mentakab,"No.64 & 65, Jalan Temerloh, 28400 Mentakab, Pahang.","67, Jalan Temerloh - Mentakab, Taman Bendera, 28400 Mentakab, Pahang, Malaysia",3.4850108,102.3493915,"3.4850108, 102.3493915"
361,FamilyMart Wangsa Melawati,"No. 33-G, Jalan Wangsa Setia 1, Taman Wangsa Melawati, 53300 Kuala Lumpur.","33-G, Jalan Wangsa Setia 1, Taman Wangsa Melawati, Wangsa Melawati, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2097856,101.7441514,"3.2097856, 101.7441514"
362,FamilyMart Saujana Utama,"88G, Jalan Bidara 6/3, Saujana Utama 3, 47000 Sungai Buloh, Selangor.","88G, Jalan Bidara 6/3, Saujana Utama 3, 47000 Sungai Buloh, Selangor, Malaysia",3.2020081,101.4874384,"3.2020081, 101.4874384"
363,FamilyMart Maju Utama,"No. 30G, Lorong Maju Utama 1, Pusat Perniagaan Maju Utama, 14000 Bukit Mertajam, Pulau Pinang.","30G, Lorong Maju Utama 1, Pusat Perniagaan Maju Utama, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.3515447,100.4724291,"5.3515447, 100.4724291"
364,FamilyMart Pengerang,"No. 87-1, Ground Floor, Jalan Hee Seng, Sungai Rengit, 81600 Pengerang, Kota Tinggi, Johor","No. 87-1, Ground Floor, Jalan Hee Seng, Kampung Sungai Rengit, 81600 Pengerang, Johor, Malaysia",1.3505921,104.2238119,"1.3505921, 104.2238119"
365,FamilyMart Kotasas,"R-15, Tasek Commercial Centre, Kota Sultan Ahmad Shah, 25200 Kuantan, Pahang Darul Makmur.","R-15, Tasek Commercial Centre, Kota Sultan Ahmad Shah, 25200 Kuantan, Pahang, Malaysia",3.8707161,103.2742359,"3.8707161, 103.2742359"
366,FamilyMart Taman Lumut Indah 2 Bukit Permata Lumut Perak,"No. 7 (Ground Floor), Jalan Lumut Indah 2/1, Taman Lumut Indah II, 32200 Lumut, Perak","No. 7 (Ground Floor, Jalan Lumut Indah 2/1, Taman Lumut Indah II, 32200 Lumut, Perak, Malaysia",4.2089764,100.6387853,"4.2089764, 100.6387853"
367,FamilyMart Durian Tunggal,"DT 975, Pekan Durian Tunggal, 76100 Durian Tunggal, Melaka.","DT 975, Pekan, 76100 Durian Tunggal, Malacca, Malaysia",2.3122614,102.2827561,"2.3122614, 102.2827561"
368,FamilyMart Taman Mas Jaya,"No 21 (Ground Floor), Jalan Perniagaan Jaya, Pusat Perniagaan Mas Jaya, 84000 Muar, Johor.","21, Jalan Perniagaan Jaya, Pusat Perniagaan Mas Jaya, 84000 Muar, Johor, Malaysia",2.0687237,102.5791038,"2.0687237, 102.5791038"
369,FamilyMart Caltex Tanjung Tokong,"A Portion of 5B, Mukim 18, Persiaran Tanjung Tokong, 10740 Pulau Pinang.","5B, Mukim, 18, Jln Tanjung Tokong, Kampung Masjid, 10740 Tanjung Tokong, Penang, Malaysia",5.4461175,100.3048287,"5.4461175, 100.3048287"
370,FamilyMart Caltex Jalan Kuala Ketil,"No.10, Jalan Cindai Jaya 1A, Taman Cindai Jaya, 08000 Sungai Petani, Kedah","No.10, Jalan Cindai Jaya 1A, Taman Cindai Jaya, 08000 Sungai Petani, Kedah, Malaysia",5.6257186,100.5284214,"5.6257186, 100.5284214"
371,FamilyMart Alor Setar,"NO. S7 & S12, Lot 92, Jalan Istana Kuning, 05000 Alor Setar, Kedah.","No. S7 & S12 Lot, 92, Jalan Istana Kuning, Bandar Alor Setar, 05000 Alor Setar, Kedah, Malaysia",6.125105,100.3688508,"6.125105, 100.3688508"
373,FamilyMart Ayer Tawar,"No.10 (Ground floor), Jalan Seri Sentosa 1, Taman Medan Seri Sentosa, 32400 Ayer Tawar, Perak.","No.10 (Ground floor, Jalan Seri Sentosa 1, Taman Medan Seri Sentosa, 32400 Ayer Tawar, Perak, Malaysia",4.2939516,100.7533501,"4.2939516, 100.7533501"
375,FamilyMart Pantai Remis,"16 (Ground Floor), Jln Pantai Makmur 2/1, Taman Pantai Makmur, 34900 Pantai Remis, Perak","16 (Ground Floor, Jln Pantai Makmur 2/1, Taman Pantai Makmur, 34900 Pantai Remis, Perak, Malaysia",4.4438381,100.6267469,"4.4438381, 100.6267469"
376,FamilyMart Caltex Tandop,"Jalan Dato' Syed Omar, Kampung Teluk Bagan, 05050 Alor Setar, Kedah","Jalan Dato' Syed Omar, Kampung Teluk Bagan, 05050 Alor Setar, Kedah, Malaysia",6.0687322,100.3651436,"6.0687322, 100.3651436"
377,FamilyMart Kuala Sg Baru,"SI17, Jalan Kuala Sungai Baru Ilir Jaya Utama, Taman Sungai Baru Ilir Jaya, 78000 Alor Gajah, Melaka.","SI17, Jalan Kuala, Jalan Sungai Baru Ilir Jaya Utama, Taman Sungai Baru Ilir Jaya, 78000 Alor Gajah, Melaka, Malaysia",2.3663784,102.0511629,"2.3663784, 102.0511629"
378,FamilyMart Lobak,"No. 13 (GF), Jalan PKL 2, Pusat Komersial Locak, 70200 Seremban.","No. 13 (GF, Jalan PKL 2, Pusat Komersial Locak, 70200 Seremban, Negeri Sembilan, Malaysia",2.7273085,101.925913,"2.7273085, 101.925913"
379,FamilyMart Temerloh,"No. 4&6, Jalan Sudirman 1, Bandar Sri Semantan, 28000 Temerloh, Pahang.","No. 4 & 6, Jalan Sudirman 1, Bandar Sri Semantan, 28000 Temerloh, Pahang, Malaysia",3.4490852,102.4153658,"3.4490852, 102.4153658"
380,FamilyMart IOI City Mall 2,"Lot LG218, IOI City Tower Two Lebuh IRC, IOI Resort, 62502 Putrajaya, Selangor","2, Lbh IRC, Ioi Resort, 43000 Putrajaya, Selangor, Malaysia",2.9690719,101.7170805,"2.9690719, 101.7170805"
381,FamilyMart Taman Samudra,"13A-G, Prima Samudera, Jalan 11, Lorong Samudera Utara, Taman Samudra, 68100 Batu Caves, Selangor","13A-G, Prima Samudera, Jalan 11, Lorong Samudera Utara, Taman Samudra, 68100 Batu Caves, Selangor, Malaysia",3.234084,101.6952502,"3.234084, 101.6952502"
382,FamilyMart Caltex Selama,"A portion of Caltex Petrol Station at Lot 5863, Jalan Selama Kedah, 34100 Selama, Perak.","Perak MY, Lot 5863, Jln Selama - Alor Pongsu, 34100 Selama, Kedah, Malaysia",5.2245285,100.6875028,"5.2245285, 100.6875028"
383,FamilyMart Simpang Kuala,"No. 65 (Ground Floor), Jalan PSK 1, Pekan Simpang Kuala, 05400 Alor Setar, Kedah. ","No. 65 (Ground Floor, Jalan Psk Satu, Pekan Simpang Kuala, 05400 Alor Setar, Kedah, Malaysia",6.099924,100.3641615,"6.099924, 100.3641615"
384,FamilyMart Jalan Beserah,"B-272, Ground Floor, Jalan Beserah, 25300 Kuantan, Pahang","B-272, Ground Floor, Jalan Beserah, Taman Berserah, 25300 Kuantan, Pahang, Malaysia",3.8264027,103.3370106,"3.8264027, 103.3370106"
385,FamilyMart Rengit,"No. 85 & 87, Lot 88 & 89, Jalan Besar, 83100 Rengit, Batu Pahat, Johor.","No. 85 & 87, Lot, 88 & 89, Jln Besar, Rengit, 83100 Rengit, Johor, Malaysia",1.6801679,103.1480969,"1.6801679, 103.1480969"
386,FamilyMart Ampang Business Centre,"Lot 12A, PT111, Kompleks Perniagaan Ampang, Sultanah Bahiyah Hwy, Taman Bahagia, 05050 Alor Setar, Kedah.","Lot 12A, PT111, Kompleks Perniagaan Ampang, Lebuhraya Sultanah Bahiyah, Taman Bahagia, 05050 Alor Setar, Kedah, Malaysia",6.1118605,100.3515096,"6.1118605, 100.3515096"
387,FamilyMart Sitiawan,"No. 52 & 53 (Ground Floor), Lorong Bunga Ros 1, Taman Bunga Ros, 32000 Perak.","No. 52 & 53 (Ground Floor, Lorong Bunga Ros 1, Taman Bunga Ros, 32000 Sitiawan, Perak, Malaysia",4.2081325,100.6972179,"4.2081325, 100.6972179"
388,FamilyMart Dataran Selayang,"16-G, Jalan Dataran Selayang 1, Dataran Selayang, 68100 Batu Caves, Selangor.","16-G, 1, Jalan Dataran Selayang, Dataran Selayang, 68100 Batu Caves, Selangor, Malaysia",3.2377235,101.6737924,"3.2377235, 101.6737924"
389,FamilyMart Taman Tasik Indah Kluang,"No 126, Jalan Tasik Indah 1/4, Taman Tasik Indah, 86000 Kluang, Johor","126, Jln Tasik Indah 1/4, Taman Tasik Indah, 86000 Kluang, Johor, Malaysia",1.9943949,103.2954252,"1.9943949, 103.2954252"
390,FamilyMart Caltex Lagenda Heights,"301, Jalan Legenda 1, Lagenda Heights, 08000 Sungai Petani, Kedah.","301, Jalan Legenda 1, Lagenda Heights, 08000 Sungai Petani, Kedah, Malaysia",5.6643687,100.503579,"5.6643687, 100.503579"
394,FamilyMart Jerantut,"No. 4, Tingkat Bawah Lorong SU 1/1, 98, 27000 Jerantut, Pahang","No. 4, Tingkat Bawah, 98, Lorong SU 1/1, Kampung Padang Saujana, 27000 Jerantut, Pahang, Malaysia",3.9279834,102.3812973,"3.9279834, 102.3812973"
396,FamilyMart Lukut,"No. 23 (G), Jalan Hartamas 1, Taman Lukut Hartamas, 71010 Port Dickson, Negeri Sembilan.","No. 23 (G, Jalan Hartamas 1, Taman Lukut Hartamas, 71010 Port Dickson, Negeri Sembilan, Malaysia",2.5680894,101.8287771,"2.5680894, 101.8287771"
397,FamilyMart Paroi,"406, Persiaran Rajawali, Taman Paroi Jaya, 70400 Seremban, N9","406, Persiaran Rajawali, Taman Paroi Jaya, 70400 Seremban, Negeri Sembilan, Malaysia",2.7306832,101.9853653,"2.7306832, 101.9853653"
398,FamilyMart S2-3-L11 Departure Level Public Concourse (Landside) KLIA2 64000 Sepang Selangor,"S2-3-L11, Departure Level, Public Concourse (Landside), KLIA2, 64000 Sepang, Selangor","KLIA2, 43900, Selangor, Malaysia",2.744636,101.68588,"2.744636, 101.68588"
401,FamilyMart Caltex AMJ Paya Rumput,"No. 17, Jalan Inang 4, Taman Paya Rumput Utama, Taman Seri Paya Rumput, 76450 Malacca.","5062, Lebuh AMJ, Taman Seri Paya Rumput, 76450 Melaka, Malaysia",2.3006364,102.2160995,"2.3006364, 102.2160995"
402,FamilyMart Caltex Mayang Permai,"A portion of Stesen Minyak Mayang Pasir Permai, No. 23, Jalan Tengah, Bayan Baru, Mukim 12, 11950 Bayan Lepas, Pulau Pinang.","23, Jalan Tengah, Bayan Baru, 11950 Bayan Lepas, Pulau Pinang, Malaysia",5.3197696,100.2844424,"5.3197696, 100.2844424"
403,FamilyMart Caltex Krubong,"A portion of Lot PT 12724 Mukim Krubong, Melaka Tengah,75260 Melaka.","A portion of Lot, PT 12724, Mukim, 75260 Krubong, Melaka, Malaysia",2.2972546,102.2483136,"2.2972546, 102.2483136"
405,FamilyMart Jerai Plaza,"Lot No. M1, 31, 32 & 33, Jerai Plaza, No. 1, Taman Jerai Maju 1, 08300 Gurun, Kedah.","Lot No. M1, 31, 32 & 33, Jerai Plaza, No. 1, 1, Taman Jerai Maju, 08300 Gurun, Kedah, Malaysia",5.8171089,100.4827659,"5.8171089, 100.4827659"
406,FamilyMart Taman Sri Serdang,"11, Jalan 18/33A, Taman Sri Serdang, 43300 Seri Kembangan, Selangor.","11, Jln 18/33A, Taman Sri Serdang, 43300 Seri Kembangan, Selangor, Malaysia",3.008462,101.7144034,"3.008462, 101.7144034"
408,FamilyMart IM8,"B 138 & B 140 (Ground Floor), Lorong IM 8/33, Jalan Sungai Lembing, Bandar Indera Mahkota 8, 25200 Kuantan, Pahang  Darul Makmur","B 138 & B 140 (Ground Floor), Lorong IM 8, 8, 33, Jalan Sungai Lembing, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia",3.8265751,103.3031414,"3.8265751, 103.3031414"
409,FamilyMart Riverfront Kuantan,"Bangunan Lama MPK, Majlis, Jalan Tanah Putih, 25100 Kuantan, Pahang","Bangunan Lama MPK, Majlis, Jalan Tanah Putih, Tanah Putih, 25100 Kuantan, Pahang, Malaysia",3.7985071,103.3218395,"3.7985071, 103.3218395"
410,FamilyMart Bandar Country Homes,"No. G-15, Avia Plus, Jalan Desa Utama, Bandar Country Homes, 48000 Rawang, Selangor.","No. G-15, Avia Plus, Jalan Desa Utama, Bandar Country Homes, 48000 Rawang, Selangor, Malaysia",3.3235412,101.5266341,"3.3235412, 101.5266341"
412,FamilyMart Petron Genting Permai,"Part of Petron Genting Permai, Lot 21078, Jalan Permai 2, Genting Permai Avenue Bentong, 69000 Genting Highlands, Pahang.","Lot 21078, Jalan Permai 2, Genting Permai Avenue, 69000 Genting Highlands, Pahang, Malaysia",3.387187,101.7736926,"3.387187, 101.7736926"
413,FamilyMart Rembau,"No. 9-G (Ground Floor), Jalan RS 1, Rembau Sentral, 71309 Pekan Rembau, Negeri Sembilan.","No. 9-G (Ground Floor, Jalan RS 1, Rembau Sentral, 71309 Pekan, Negeri Sembilan, Malaysia",2.5885288,102.0988065,"2.5885288, 102.0988065"
414,FamilyMart Caltex Kuantan Bypass,"Kampung Batu Tujuh, 25150 Kuantan, Pahang.","Kampung Batu Tujuh, 25150 Kuantan, Pahang, Malaysia",3.7934177,103.2483684,"3.7934177, 103.2483684"
416,FamilyMart Sendayan,"No. 21, Ground Floor Persiaran Metro Park, Bandar Sri Sendayan, 71950, N9","No 21, Ground Floor, Persiaran Metro Park, Bandar Sri Sendayan, 71950 Seremban, Negeri Sembilan, Malaysia",2.6876583,101.848211,"2.6876583, 101.848211"
